# timestamp tx ty tz qx qy qz qw
1.546320763532611e+09 -2.070461988e+00 -4.494738579e+00 6.653659821e+00 -7.0905e-02 -6.4977393e-02 2.25786224e-01 9.6941787e-01
1.546320763632669e+09 -2.12556076e+00 -4.586447239e+00 6.790353775e+00 -7.0734456e-02 -6.4217098e-02 2.24266276e-01 9.69833732e-01
1.546320763832707e+09 -2.23816514e+00 -4.7899189e+00 7.121293545e+00 -6.9967069e-02 -6.284155e-02 2.2177878e-01 9.70551252e-01
1.546320764033011e+09 -2.374853611e+00 -4.989954948e+00 7.406296253e+00 -6.9681123e-02 -6.2395077e-02 2.21048176e-01 9.70767319e-01
1.546320764232927e+09 -2.545833826e+00 -5.221765041e+00 7.756714821e+00 -7.0058711e-02 -6.2994465e-02 2.22396195e-01 9.70393419e-01
1.546320764433022e+09 -2.699620008e+00 -5.435752869e+00 8.061439514e+00 -7.1158916e-02 -6.4818956e-02 2.25380093e-01 9.69504356e-01
1.54632076463279e+09 -2.817618847e+00 -5.598268509e+00 8.236317635e+00 -7.2087549e-02 -6.6072553e-02 2.2730647e-01 9.68901217e-01
1.546320764732817e+09 -2.855383158e+00 -5.644670486e+00 8.252038956e+00 -7.2627373e-02 -6.6698827e-02 2.28245497e-01 9.68597233e-01
1.546320764832891e+09 -2.770047665e+00 -5.556869984e+00 7.903210163e+00 -7.4046202e-02 -6.7999981e-02 2.30305791e-01 9.67911363e-01
1.546320765032645e+09 -2.816301107e+00 -5.686855316e+00 7.976739883e+00 -7.5118907e-02 -6.9583178e-02 2.3277992e-01 9.67124045e-01
1.546320765132709e+09 -2.863542557e+00 -5.774959564e+00 8.07591629e+00 -7.4988008e-02 -6.971328e-02 2.33093753e-01 9.67049241e-01
1.546320765232872e+09 -2.927876711e+00 -5.881259918e+00 8.247961044e+00 -7.498806e-02 -7.0385508e-02 2.34104529e-01 9.66756344e-01
1.546320765333033e+09 -2.925904989e+00 -5.874433517e+00 8.129549026e+00 -7.5550079e-02 -7.1620367e-02 2.3604326e-01 9.66150284e-01
1.546320765532626e+09 -3.050954819e+00 -6.047976494e+00 8.303536415e+00 -7.5867318e-02 -7.1561106e-02 2.36360744e-01 9.66052175e-01
1.546320765632972e+09 -3.090359211e+00 -6.108169556e+00 8.410520554e+00 -7.5283021e-02 -7.0976689e-02 2.35073343e-01 9.66455042e-01
1.546320765733118e+09 -3.139567137e+00 -6.175825596e+00 8.502488136e+00 -7.4784502e-02 -7.0254736e-02 2.33772457e-01 9.66861904e-01
1.546320765932984e+09 -3.251100063e+00 -6.326001644e+00 8.687394142e+00 -7.3817343e-02 -6.8469994e-02 2.30753779e-01 9.67788994e-01
1.546320766132554e+09 -3.32740736e+00 -6.415900707e+00 8.82127285e+00 -7.3455498e-02 -6.7959987e-02 2.29471058e-01 9.6815747e-01
1.546320766333032e+09 -3.423364162e+00 -6.537726879e+00 9.004213333e+00 -7.2290704e-02 -6.6156857e-02 2.2612071e-01 9.69157815e-01
1.546320766532591e+09 -3.483090878e+00 -6.621870995e+00 9.153980255e+00 -7.1083471e-02 -6.5645568e-02 2.24332228e-01 9.69697297e-01
1.546320766632868e+09 -3.471242428e+00 -6.598617554e+00 9.097548485e+00 -7.0812367e-02 -6.5923341e-02 2.24154502e-01 9.69739377e-01
1.546320766832536e+09 -3.463215351e+00 -6.581493855e+00 9.058854103e+00 -7.0953079e-02 -6.7566484e-02 2.25126788e-01 9.6939075e-01
1.546320766932541e+09 -3.644664049e+00 -6.826440811e+00 9.525043488e+00 -7.1252234e-02 -6.8247244e-02 2.25450054e-01 9.6924597e-01
1.546320767132791e+09 -3.839723587e+00 -7.080761909e+00 1.0001965523e+01 -7.0888422e-02 -6.8238363e-02 2.23638549e-01 9.69692826e-01
1.546320767232844e+09 -3.739825487e+00 -6.922558784e+00 9.654392242e+00 -6.9724925e-02 -6.6901699e-02 2.20453262e-01 9.70599294e-01
1.546320767432866e+09 -3.743374109e+00 -6.926239014e+00 9.660712242e+00 -6.8974547e-02 -6.7480065e-02 2.19456017e-01 9.70838845e-01
1.546320767633044e+09 -3.744669199e+00 -6.929689407e+00 9.664928436e+00 -6.774345e-02 -6.7235842e-02 2.17154786e-01 9.71459746e-01
1.546320767832662e+09 -3.720551729e+00 -6.885650635e+00 9.569583893e+00 -6.7428589e-02 -6.8667747e-02 2.17055708e-01 9.71403599e-01
1.546320767932872e+09 -3.726385593e+00 -6.891561985e+00 9.577670097e+00 -6.8296053e-02 -7.0755653e-02 2.19395757e-01 9.70667183e-01
1.546320768132851e+09 -3.720116138e+00 -6.879832268e+00 9.549777985e+00 -6.9314554e-02 -7.4236982e-02 2.22384349e-01 9.69654381e-01
1.546320768233139e+09 -3.664604902e+00 -6.792421818e+00 9.367225647e+00 -7.0682809e-02 -7.7316351e-02 2.26253316e-01 9.68419135e-01
1.546320768333264e+09 -3.663547993e+00 -6.78842783e+00 9.360303879e+00 -6.9606528e-02 -7.6865509e-02 2.23720446e-01 9.69121158e-01
1.546320768532708e+09 -3.63749814e+00 -6.743217468e+00 9.266827583e+00 -7.2926402e-02 -8.1331186e-02 2.31445745e-01 9.66695368e-01
1.546320768632803e+09 -3.637253761e+00 -6.740384102e+00 9.261505127e+00 -7.6082483e-02 -8.4673405e-02 2.38797411e-01 9.64374244e-01
1.54632076873309e+09 -3.640049934e+00 -6.741466522e+00 9.26184082e+00 -7.7657774e-02 -8.6508676e-02 2.42125586e-01 9.63255286e-01
1.546320768933279e+09 -3.653968811e+00 -6.765057564e+00 9.306884766e+00 -7.8260273e-02 -8.7571271e-02 2.39708155e-01 9.63715017e-01
1.546320769133371e+09 -3.639742374e+00 -6.741161346e+00 9.26225853e+00 -8.0140583e-02 -9.1160454e-02 2.40576968e-01 9.63010907e-01
1.546320769332948e+09 -3.611094713e+00 -6.696927071e+00 9.175918579e+00 -8.3352134e-02 -9.7881325e-02 2.47759312e-01 9.60253656e-01
1.546320769533156e+09 -3.589551926e+00 -6.669713974e+00 9.122807503e+00 -8.5034057e-02 -1.03179611e-01 2.52826273e-01 9.58228588e-01
1.546320769633609e+09 -3.626166105e+00 -6.721684933e+00 9.225097656e+00 -8.5024528e-02 -1.04699269e-01 2.53652602e-01 9.57846165e-01
1.54632076983358e+09 -3.644805431e+00 -6.74784708e+00 9.267108917e+00 -8.5608758e-02 -1.07643783e-01 2.56930351e-01 9.56593335e-01
1.546320770033196e+09 -3.641963482e+00 -6.748569012e+00 9.255886078e+00 -8.8996693e-02 -1.14420749e-01 2.67028004e-01 9.52724278e-01
1.546320770233197e+09 -3.675411224e+00 -6.801711559e+00 9.344537735e+00 -9.1072038e-02 -1.19008891e-01 2.72743255e-01 9.50344086e-01
1.546320770333743e+09 -3.781713486e+00 -6.940135956e+00 9.618344307e+00 -9.1849752e-02 -1.21100053e-01 2.7540347e-01 9.49237227e-01
1.546320770533158e+09 -3.837390423e+00 -7.019812107e+00 9.765705109e+00 -9.2446357e-02 -1.23725958e-01 2.7882874e-01 9.47839677e-01
1.546320770633854e+09 -3.858261347e+00 -7.051452637e+00 9.820667267e+00 -9.2837267e-02 -1.25168309e-01 2.80863762e-01 9.47010934e-01
1.546320770734407e+09 -3.882301807e+00 -7.087911606e+00 9.885791779e+00 -9.3111634e-02 -1.26940668e-01 2.8395313e-01 9.45826054e-01
1.546320770935341e+09 -3.909049034e+00 -7.130582809e+00 9.960520744e+00 -9.3409933e-02 -1.29233077e-01 2.8784439e-01 9.44308758e-01
1.54632077103551e+09 -3.925542355e+00 -7.155818939e+00 1.0005774498e+01 -9.3156464e-02 -1.29752427e-01 2.88490027e-01 9.44065571e-01
1.546320771234382e+09 -3.94997859e+00 -7.193583488e+00 1.0068147659e+01 -9.2241369e-02 -1.30454227e-01 2.8976348e-01 9.43668604e-01
1.546320771434803e+09 -3.990118265e+00 -7.256485939e+00 1.0182450294e+01 -9.1790892e-02 -1.30696848e-01 2.89621741e-01 9.43722427e-01
1.546320771632701e+09 -4.005139828e+00 -7.280000687e+00 1.0222318649e+01 -8.9049958e-02 -1.26613453e-01 2.81843454e-01 9.46891487e-01
1.546320771832805e+09 -4.019491196e+00 -7.302248955e+00 1.0264243126e+01 -8.680205e-02 -1.23661309e-01 2.75888532e-01 9.49241161e-01
1.546320771933406e+09 -4.034287453e+00 -7.323537827e+00 1.0302037239e+01 -8.6912341e-02 -1.24179639e-01 2.76094228e-01 9.49103653e-01
1.546320772132392e+09 -4.065861702e+00 -7.37409687e+00 1.0394337654e+01 -8.6006045e-02 -1.23873733e-01 2.7323845e-01 9.50052142e-01
1.546320772232501e+09 -4.084434032e+00 -7.40137434e+00 1.0442265511e+01 -8.5681394e-02 -1.24114141e-01 2.72313297e-01 9.50315654e-01
1.546320772332891e+09 -4.093052387e+00 -7.414186478e+00 1.0463200569e+01 -8.5963532e-02 -1.25291511e-01 2.73110509e-01 9.49906826e-01
1.546320772532771e+09 -4.129911423e+00 -7.467473507e+00 1.0554849625e+01 -8.5200153e-02 -1.25669807e-01 2.72313207e-01 9.50154483e-01
1.546320772732445e+09 -4.130575657e+00 -7.469991207e+00 1.0555315018e+01 -8.3683848e-02 -1.25000581e-01 2.69545853e-01 9.51166093e-01
1.54632077283289e+09 -4.130549431e+00 -7.469099998e+00 1.0551163673e+01 -8.3143398e-02 -1.24891765e-01 2.68473387e-01 9.51530993e-01
1.546320773033665e+09 -4.149454594e+00 -7.502909184e+00 1.0614859581e+01 -8.2221463e-02 -1.2623091e-01 2.67130613e-01 9.51812267e-01
1.546320773232373e+09 -4.1039114e+00 -7.435495377e+00 1.049922657e+01 -8.3635241e-02 -1.30918205e-01 2.71562487e-01 9.49799716e-01
1.546320773332961e+09 -4.103163242e+00 -7.433633327e+00 1.0491315842e+01 -8.4350675e-02 -1.33285314e-01 2.7382642e-01 9.48756635e-01
1.546320773532568e+09 -4.027947426e+00 -7.31803751e+00 1.0293653488e+01 -8.203011e-02 -1.32609546e-01 2.69056737e-01 9.50417936e-01
1.546320773632737e+09 -4.024679184e+00 -7.314497471e+00 1.0288043022e+01 -8.4755093e-02 -1.38121039e-01 2.75767744e-01 9.47465718e-01
1.546320773832817e+09 -3.995143414e+00 -7.273859024e+00 1.0219680786e+01 -8.420036e-02 -1.39649227e-01 2.72911787e-01 9.48117912e-01
1.546320773932832e+09 -3.972603798e+00 -7.242447376e+00 1.0164652824e+01 -8.7428831e-02 -1.45325735e-01 2.79413939e-01 9.45073843e-01
1.54632077413263e+09 -3.957170248e+00 -7.222896576e+00 1.01339674e+01 -8.9067757e-02 -1.49879679e-01 2.81094372e-01 9.43710268e-01
1.546320774333437e+09 -3.852511406e+00 -7.071597099e+00 9.884676933e+00 -8.9757919e-02 -1.54109016e-01 2.83947885e-01 9.42108035e-01
1.546320774532651e+09 -3.70545578e+00 -6.854867458e+00 9.514186859e+00 -9.2744365e-02 -1.61156073e-01 2.93901533e-01 9.37576234e-01
1.546320774632956e+09 -3.521846294e+00 -6.594509125e+00 9.057811737e+00 -9.4710663e-02 -1.6502361e-01 2.98846781e-01 9.3514055e-01
1.546320774832422e+09 -2.822031021e+00 -5.60823679e+00 7.416012764e+00 -1.03566013e-01 -1.78007424e-01 3.1885016e-01 9.25160527e-01
1.546320774932582e+09 -2.633529663e+00 -5.337710381e+00 6.968369484e+00 -1.06337473e-01 -1.82500064e-01 3.25244129e-01 9.21738803e-01
1.546320775033006e+09 -2.517802238e+00 -5.168595791e+00 6.68330574e+00 -1.09679416e-01 -1.87543631e-01 3.32824439e-01 9.17619646e-01
1.546320775233245e+09 -2.440026045e+00 -5.059756279e+00 6.498632908e+00 -1.11477941e-01 -1.91253215e-01 3.36434811e-01 9.15317714e-01
1.546320775432636e+09 -2.194347858e+00 -4.751089573e+00 5.977719784e+00 -1.10637099e-01 -1.91995636e-01 3.34345251e-01 9.16029692e-01
1.546320775632762e+09 -2.28760314e+00 -4.851611137e+00 6.173966408e+00 -1.12012006e-01 -1.96511596e-01 3.41326982e-01 9.12322581e-01
1.546320775832644e+09 -2.324675798e+00 -4.907771587e+00 6.259992123e+00 -1.0665606e-01 -1.91404238e-01 3.32399487e-01 9.17332828e-01
1.546320776032579e+09 -2.427722931e+00 -5.045374393e+00 6.467717171e+00 -1.02411009e-01 -1.86373457e-01 3.22693795e-01 9.22304511e-01
1.546320776132662e+09 -2.477997303e+00 -5.125723839e+00 6.590653896e+00 -1.00941084e-01 -1.84914112e-01 3.19129497e-01 9.23998952e-01
1.546320776333034e+09 -2.399650335e+00 -5.013020992e+00 6.425307274e+00 -1.02316141e-01 -1.88269973e-01 3.22495639e-01 9.21999156e-01
1.546320776532825e+09 -2.478083134e+00 -5.129942417e+00 6.602555275e+00 -1.08268924e-01 -1.98668897e-01 3.35306019e-01 9.14537251e-01
1.546320776733063e+09 -2.374162197e+00 -4.998636246e+00 6.38540554e+00 -1.10542439e-01 -2.02313781e-01 3.36615354e-01 9.12983954e-01
1.546320776833409e+09 -2.436592817e+00 -5.084967136e+00 6.48112011e+00 -1.1281611e-01 -2.04480261e-01 3.38118553e-01 9.11666691e-01
1.546320776933541e+09 -2.488071918e+00 -5.150211811e+00 6.588556767e+00 -1.14255711e-01 -2.0619446e-01 3.39551032e-01 9.10568297e-01
1.546320777033678e+09 -2.548849821e+00 -5.17883873e+00 6.549310684e+00 -1.13270551e-01 -2.05024317e-01 3.3792913e-01 9.11558449e-01
1.546320777233309e+09 -2.787214041e+00 -5.504905701e+00 6.996746063e+00 -1.1139819e-01 -2.04519868e-01 3.38071197e-01 9.11849737e-01
1.546320777432535e+09 -3.005034447e+00 -5.786762238e+00 7.391956329e+00 -1.09150834e-01 -2.03383148e-01 3.37633431e-01 9.12537694e-01
1.546320777533028e+09 -3.017126083e+00 -5.805709839e+00 7.418494701e+00 -1.09249175e-01 -2.04084903e-01 3.38798374e-01 9.11937296e-01
1.546320777733241e+09 -2.99244976e+00 -5.7843647e+00 7.379844189e+00 -1.11157313e-01 -2.05675676e-01 3.39671284e-01 9.11024153e-01
1.546320777933119e+09 -2.968799114e+00 -5.75226593e+00 7.331207275e+00 -1.12254106e-01 -2.05504134e-01 3.37304711e-01 9.11807358e-01
1.546320778132738e+09 -2.964302778e+00 -5.740163803e+00 7.315994263e+00 -1.11580618e-01 -2.04406455e-01 3.36271346e-01 9.12518203e-01
1.546320778332932e+09 -3.068569183e+00 -5.879209518e+00 7.546974659e+00 -1.07910618e-01 -2.01012507e-01 3.33285391e-01 9.14806068e-01
1.546320778433298e+09 -3.118587255e+00 -5.901425362e+00 7.602984428e+00 -1.06525205e-01 -2.0029366e-01 3.35075885e-01 9.14472044e-01
1.546320778632578e+09 -3.224270582e+00 -6.03662014e+00 7.819630623e+00 -1.03387296e-01 -1.96402073e-01 3.30310374e-01 9.17405307e-01
1.546320778732677e+09 -3.207702398e+00 -6.031811714e+00 7.814748764e+00 -1.02595642e-01 -1.95156038e-01 3.28084022e-01 9.1855818e-01
1.546320778933011e+09 -3.022932529e+00 -5.819629192e+00 7.530683517e+00 -1.04706235e-01 -1.96416989e-01 3.29489619e-01 9.17547643e-01
1.546320779132714e+09 -2.82994175e+00 -5.615770817e+00 7.180895329e+00 -1.12539761e-01 -2.01521769e-01 3.41337651e-01 9.11159933e-01
1.546320779332505e+09 -2.780524731e+00 -5.530814171e+00 7.143244267e+00 -1.16526239e-01 -2.02945232e-01 3.48772496e-01 9.07520056e-01
1.546320779433011e+09 -2.278401136e+00 -4.846583843e+00 6.097791195e+00 -1.17205285e-01 -2.01609239e-01 3.50239038e-01 9.07165527e-01
1.546320779632482e+09 -2.256518126e+00 -4.814095497e+00 6.060848713e+00 -1.1551106e-01 -1.9875814e-01 3.46057206e-01 9.09613609e-01
1.546320779732906e+09 -2.199243784e+00 -4.761073112e+00 6.045886993e+00 -1.14213631e-01 -1.97050542e-01 3.43076915e-01 9.112764e-01
1.546320779932386e+09 -2.084096432e+00 -4.619341373e+00 5.857852459e+00 -1.11237131e-01 -1.92778081e-01 3.36824805e-01 9.14883673e-01
1.546320780032563e+09 -2.105201721e+00 -4.707291603e+00 6.072392464e+00 -1.12715691e-01 -1.94766358e-01 3.3942318e-01 9.13319945e-01
1.546320780232763e+09 -2.107577801e+00 -4.71336031e+00 6.098493576e+00 -1.13020733e-01 -1.94862947e-01 3.39550406e-01 9.13214326e-01
1.546320780332926e+09 -2.196788549e+00 -4.826960564e+00 6.319099426e+00 -1.13094956e-01 -1.95248574e-01 3.40062261e-01 9.12932217e-01
1.54632078053247e+09 -2.235350132e+00 -4.933153152e+00 6.482625008e+00 -1.13470249e-01 -1.96144745e-01 3.41663003e-01 9.12095487e-01
1.546320780633168e+09 -2.271577358e+00 -4.9993186e+00 6.556186199e+00 -1.13638282e-01 -1.96665794e-01 3.42719793e-01 9.11565781e-01
1.546320780832754e+09 -2.43503356e+00 -5.21777916e+00 6.854534626e+00 -1.16852954e-01 -2.01604903e-01 3.50874305e-01 9.06966448e-01
1.546320781032589e+09 -2.518336296e+00 -5.372556686e+00 7.055457115e+00 -1.19023554e-01 -2.05464169e-01 3.5735178e-01 9.03281569e-01
1.546320781232464e+09 -2.532679081e+00 -5.440926552e+00 7.080200672e+00 -1.19875722e-01 -2.07038969e-01 3.60816032e-01 9.01430249e-01
1.546320781332522e+09 -2.616491079e+00 -5.565997124e+00 7.272294044e+00 -1.19760737e-01 -2.07603276e-01 3.62533122e-01 9.00626481e-01
1.546320781432748e+09 -2.655447483e+00 -5.621267796e+00 7.359618187e+00 -1.19408637e-01 -2.07649082e-01 3.63546491e-01 9.00254071e-01
1.546320781632519e+09 -2.679806232e+00 -5.663000584e+00 7.41772747e+00 -1.18214145e-01 -2.06625924e-01 3.63235384e-01 9.00772572e-01
1.546320781732883e+09 -2.642881393e+00 -5.614681721e+00 7.344434261e+00 -1.18620351e-01 -2.06760526e-01 3.62973243e-01 9.0079391e-01
1.546320781932731e+09 -2.478402376e+00 -5.405050278e+00 7.002379894e+00 -1.21109106e-01 -2.08119556e-01 3.6216411e-01 9.00475442e-01
1.546320782132802e+09 -2.445814133e+00 -5.366662979e+00 6.938896656e+00 -1.23194732e-01 -2.09622532e-01 3.62496883e-01 8.99709702e-01
1.546320782232865e+09 -2.343533516e+00 -5.215416431e+00 6.708971024e+00 -1.2213479e-01 -2.08157569e-01 3.60413373e-01 9.01030421e-01
1.546320782432672e+09 -2.324689865e+00 -5.193572998e+00 6.676533699e+00 -1.21936031e-01 -2.07893044e-01 3.60337704e-01 9.01148677e-01
1.54632078253306e+09 -2.33339715e+00 -5.216821194e+00 6.733317375e+00 -1.22007169e-01 -2.0837675e-01 3.61459404e-01 9.00577843e-01
1.546320782733143e+09 -2.3800354e+00 -5.279471397e+00 6.837030411e+00 -1.20711468e-01 -2.07344085e-01 3.61364394e-01 9.01028872e-01
1.54632078293353e+09 -2.462565899e+00 -5.409389496e+00 7.036195278e+00 -1.19461641e-01 -2.05645904e-01 3.59951198e-01 9.02149618e-01
1.546320783132855e+09 -2.53183341e+00 -5.518109798e+00 7.223994732e+00 -1.19266085e-01 -2.05946565e-01 3.61486703e-01 9.01492655e-01
1.546320783233376e+09 -2.477991819e+00 -5.523463249e+00 7.226759434e+00 -1.1948891e-01 -2.06785873e-01 3.62649053e-01 9.00803924e-01
1.54632078343268e+09 -2.505494595e+00 -5.577317238e+00 7.308926105e+00 -1.18731692e-01 -2.06546172e-01 3.63486528e-01 9.00621474e-01
1.546320783632387e+09 -2.535208225e+00 -5.600333214e+00 7.309619427e+00 -1.20446622e-01 -2.07324445e-01 3.64064932e-01 8.99981081e-01
1.546320783732998e+09 -2.653264761e+00 -5.796876431e+00 7.616892338e+00 -1.21004529e-01 -2.06606969e-01 3.60860258e-01 9.0136081e-01
1.546320783932546e+09 -2.473612785e+00 -5.544577122e+00 7.30143404e+00 -1.27653435e-01 -2.12177157e-01 3.73449355e-01 8.93991649e-01
1.546320784032831e+09 -2.374014378e+00 -5.43192625e+00 7.104162216e+00 -1.31627813e-01 -2.14760765e-01 3.81045818e-01 8.89581978e-01
1.546320784232696e+09 -2.449667692e+00 -5.547664642e+00 7.385159492e+00 -1.28606468e-01 -2.12061718e-01 3.77102703e-01 8.92347336e-01
1.546320784432832e+09 -2.474265099e+00 -5.599878311e+00 7.527705669e+00 -1.26482978e-01 -2.11359486e-01 3.7800923e-01 8.92433882e-01
1.546320784533411e+09 -2.512363672e+00 -5.654231548e+00 7.620446682e+00 -1.26130849e-01 -2.11745173e-01 3.80023867e-01 8.91536236e-01
1.546320784732459e+09 -2.554372787e+00 -5.714813709e+00 7.713754177e+00 -1.25631511e-01 -2.11412296e-01 3.81959677e-01 8.90858293e-01
1.546320784832894e+09 -2.569831371e+00 -5.735311031e+00 7.744324684e+00 -1.25666708e-01 -2.10870236e-01 3.83337647e-01 8.9038974e-01
1.546320785032681e+09 -2.526094437e+00 -5.673074722e+00 7.650613785e+00 -1.27092645e-01 -2.11200044e-01 3.85584593e-01 8.89138103e-01
1.546320785132875e+09 -2.469672441e+00 -5.591675758e+00 7.519512653e+00 -1.29013121e-01 -2.12111428e-01 3.85991663e-01 8.88467669e-01
1.546320785333111e+09 -2.520195007e+00 -5.66751194e+00 7.639602661e+00 -1.35016218e-01 -2.16906667e-01 3.9230448e-01 8.83639812e-01
1.546320785532556e+09 -2.512720823e+00 -5.661671638e+00 7.635191917e+00 -1.37360886e-01 -2.16181099e-01 3.91200989e-01 8.83945405e-01
1.546320785632925e+09 -2.178771019e+00 -5.206341743e+00 6.924602985e+00 -1.40092209e-01 -2.1712026e-01 3.93349648e-01 8.8233161e-01
1.546320785832031e+09 -1.750776768e+00 -4.566282272e+00 5.944942474e+00 -1.42181307e-01 -2.1976842e-01 3.98264736e-01 8.79131138e-01
1.546320785933377e+09 -1.662222862e+00 -4.438471317e+00 5.753180981e+00 -1.42404139e-01 -2.20330358e-01 3.99328291e-01 8.78471732e-01
1.546320786033711e+09 -1.622965932e+00 -4.387675762e+00 5.7059412e+00 -1.43318266e-01 -2.21834466e-01 4.01596606e-01 8.76909077e-01
1.546320786232855e+09 -1.629865766e+00 -4.394276619e+00 5.721831322e+00 -1.43223107e-01 -2.22112283e-01 4.03520584e-01 8.75970542e-01
1.546320786432789e+09 -1.641906261e+00 -4.407673359e+00 5.747148514e+00 -1.39622509e-01 -2.16780469e-01 3.97095174e-01 8.80810618e-01
1.54632078653294e+09 -1.622331381e+00 -4.382838249e+00 5.705465317e+00 -1.37279436e-01 -2.130097e-01 3.91908526e-01 8.84414494e-01
1.546320786633e+09 -1.557724118e+00 -4.300296307e+00 5.578224659e+00 -1.35268837e-01 -2.09990606e-01 3.87487948e-01 8.87389064e-01
1.546320786733087e+09 -1.53838551e+00 -4.273087978e+00 5.529984474e+00 -1.33889511e-01 -2.07787395e-01 3.84437442e-01 8.89441311e-01
1.546320786932787e+09 -1.529810071e+00 -4.260708809e+00 5.509288788e+00 -1.32867947e-01 -2.06059545e-01 3.81442577e-01 8.91283989e-01
1.546320787033052e+09 -1.515198946e+00 -4.240240097e+00 5.473358631e+00 -1.33193344e-01 -2.06459016e-01 3.81470114e-01 8.91131163e-01
