# timestamp tx ty tz qx qy qz qw
1.546321729832999e+09 0.e+00 0.e+00 0.e+00 -0.e+00 -0.e+00 -0.e+00 1.e+00
1.546321730032545e+09 1.7911835e-01 1.8513231e-01 -4.59164739e-01 -5.414776e-03 -2.954195e-03 1.0236173e-02 9.99928594e-01
1.546321730132754e+09 2.1584481e-01 1.86252192e-01 -5.16736329e-01 -7.198936e-03 -4.540967e-03 1.5100407e-02 9.99849796e-01
1.546321730332282e+09 2.85778403e-01 2.53005207e-01 -7.45163679e-01 -8.303625e-03 -5.947155e-03 2.3097927e-02 9.99681056e-01
1.546321730432959e+09 2.84856707e-01 1.91824779e-01 -7.08872318e-01 -1.0304635e-02 -8.550031e-03 2.9765589e-02 9.99467254e-01
1.546321730632249e+09 2.83925891e-01 1.44413859e-01 -7.49082267e-01 -1.4131533e-02 -1.2385868e-02 4.1331075e-02 9.9896878e-01
1.546321730732764e+09 2.77932376e-01 8.6516611e-02 -7.11977541e-01 -1.6606646e-02 -1.4819046e-02 4.8026104e-02 9.98598099e-01
1.546321730933299e+09 2.24024504e-01 1.2055796e-02 -5.71623385e-01 -1.9965133e-02 -1.9175841e-02 6.0462218e-02 9.97786582e-01
1.546321731132734e+09 1.42451093e-01 -1.00234926e-01 -3.53489518e-01 -2.5206957e-02 -2.5893148e-02 7.6372057e-02 9.96424377e-01
1.546321731233273e+09 2.9412832e-02 -2.57576108e-01 -5.0777066e-02 -2.7380088e-02 -2.9333549e-02 8.3826646e-02 9.95672166e-01
1.546321731432396e+09 1.0074282e-02 -4.47080672e-01 -1.78897649e-01 -2.8601948e-02 -2.9180638e-02 8.7728202e-02 9.95306075e-01
1.546321731632677e+09 -1.09462738e-01 -8.24877441e-01 2.08576888e-01 -3.3955004e-02 -3.4788713e-02 9.9696822e-02 9.93829608e-01
1.546321731733114e+09 -2.85324246e-01 -1.025232792e+00 5.67607641e-01 -3.4263004e-02 -3.4673665e-02 1.00498103e-01 9.93742406e-01
1.546321731932939e+09 -4.65014607e-01 -1.401715636e+00 1.143747449e+00 -3.7728097e-02 -3.7459306e-02 1.07340552e-01 9.92799759e-01
1.546321732132689e+09 -7.44462132e-01 -1.89475739e+00 1.894718766e+00 -3.9424237e-02 -3.8196955e-02 1.13246165e-01 9.92049396e-01
1.546321732232799e+09 -9.22300994e-01 -2.192410469e+00 2.36689353e+00 -4.0555011e-02 -3.9226886e-02 1.17379792e-01 9.91483033e-01
1.546321732432335e+09 -1.281077504e+00 -2.805366278e+00 3.316494942e+00 -4.2530026e-02 -4.1276678e-02 1.24916054e-01 9.90395606e-01
1.546321732632371e+09 -1.662241101e+00 -3.458692074e+00 4.329425812e+00 -4.468454e-02 -4.3836065e-02 1.32267237e-01 9.8923564e-01
1.546321732832952e+09 -1.980887413e+00 -4.029664993e+00 5.196544647e+00 -4.6607833e-02 -4.4739112e-02 1.37835518e-01 9.88345861e-01
1.546321733032265e+09 -2.325944901e+00 -4.600941181e+00 6.12830162e+00 -5.0668318e-02 -4.7836334e-02 1.48709252e-01 9.86422837e-01
1.546321733132679e+09 -2.465942144e+00 -4.868338585e+00 6.533041477e+00 -5.3297706e-02 -4.9488265e-02 1.54394865e-01 9.85328615e-01
1.546321733332504e+09 -2.85074544e+00 -5.442777634e+00 7.515715122e+00 -5.7556324e-02 -5.3014375e-02 1.65572658e-01 9.83088255e-01
1.546321733432961e+09 -3.041122675e+00 -5.737221241e+00 7.985866547e+00 -6.0011506e-02 -5.5377692e-02 1.72299117e-01 9.81654167e-01
