# timestamp tx ty tz qx qy qz qw
1.546320757032698e+09 -5.8497107e-01 -2.442407131e+00 1.672545552e+00 -1.2204162e-01 3.2303825e-01 3.22416186e-01 8.81362557e-01
1.54632075713312e+09 -6.16690397e-01 -2.46515131e+00 1.697991133e+00 -1.23275533e-01 3.1881541e-01 3.29489827e-01 8.80111575e-01
1.546320757333447e+09 -6.73653126e-01 -2.50213623e+00 1.758293271e+00 -1.25749096e-01 3.13792616e-01 3.39996099e-01 8.77567112e-01
1.54632075743371e+09 -7.28371024e-01 -2.543037176e+00 1.811397195e+00 -1.22596137e-01 3.15544277e-01 3.42276335e-01 8.76498163e-01
1.546320757632726e+09 -7.5832963e-01 -2.563380718e+00 1.870948195e+00 -1.15563989e-01 3.18124205e-01 3.38315129e-01 8.7805742e-01
1.546320757732866e+09 -7.7788198e-01 -2.575265408e+00 1.898962498e+00 -1.14716634e-01 3.19737077e-01 3.38610798e-01 8.77468586e-01
1.546320757932588e+09 -8.15128326e-01 -2.596144199e+00 1.942657232e+00 -1.19133711e-01 3.20639729e-01 3.38088721e-01 8.76751602e-01
1.546320758133394e+09 -8.31690907e-01 -2.604696274e+00 1.96505928e+00 -1.20491356e-01 3.21526021e-01 3.37394029e-01 8.7650907e-01
1.546320758333372e+09 -8.49907279e-01 -2.613935947e+00 1.985684276e+00 -1.22473873e-01 3.22717339e-01 3.37110162e-01 8.75905514e-01
1.546320758532884e+09 -8.78672957e-01 -2.630026817e+00 2.027700901e+00 -1.26043692e-01 3.2529375e-01 3.35351229e-01 8.75120878e-01
1.546320758732426e+09 -8.98949027e-01 -2.644788504e+00 2.06522131e+00 -1.27902821e-01 3.25785071e-01 3.35264564e-01 8.7470144e-01
1.546320758832477e+09 -9.13583994e-01 -2.664682865e+00 2.105009317e+00 -1.15019761e-01 3.28997821e-01 3.33617091e-01 8.75916958e-01
1.546320758932645e+09 -9.30337667e-01 -2.681108952e+00 2.138943195e+00 -1.13608778e-01 3.39127481e-01 3.22546721e-01 8.76384139e-01
1.546320759032922e+09 -9.47118402e-01 -2.695477724e+00 2.160768747e+00 -1.23429999e-01 3.46927822e-01 3.11052442e-01 8.7615788e-01
1.546320759232965e+09 -9.5912528e-01 -2.699486732e+00 2.17623806e+00 -1.25863865e-01 3.49395573e-01 3.08138132e-01 8.75860691e-01
1.546320759433361e+09 -9.84675288e-01 -2.715862274e+00 2.207560062e+00 -1.23984113e-01 3.48592013e-01 3.11096668e-01 8.75403047e-01
1.546320759632751e+09 -1.01050365e+00 -2.732807875e+00 2.234781742e+00 -1.14873305e-01 3.36305797e-01 3.28429222e-01 8.75120997e-01
1.546320759832715e+09 -1.041897416e+00 -2.7452631e+00 2.256131172e+00 -1.23670653e-01 3.29288542e-01 3.3856827e-01 8.72723401e-01
1.546320759932987e+09 -1.054636717e+00 -2.750041246e+00 2.262139797e+00 -1.32570714e-01 3.26175481e-01 3.41739744e-01 8.71348739e-01
1.546320760133032e+09 -1.066751599e+00 -2.753890753e+00 2.270040989e+00 -1.37112066e-01 3.2573536e-01 3.41906846e-01 8.70744765e-01
